0,1,5,5,1,5,5,5
0,0,5,2,2,2,3,1
0,0,0,5,2,1,4,2
0,0,0,0,3,1,4,5
0,0,0,0,0,5,4,3
0,0,0,0,0,0,4,5
0,0,0,0,0,0,0,3
